Ings	(F)	WHU	£5.6	13 (11)	245	7	2	6	1	0.86	0	5%	11%	0.9	2	5	0	0.08	2	20.26	63	2	22
Rothwell	(M)	BOU	£4.8	11 (8)	381	2	0	0	0	0.06	0	2%	0%	0.3	0	4	0	0.22	0	20.11	54	0	13
Woodrow	(F)	LUT	£4.3	13 (11)	214	9	2	5	0	0.93	0	6%	0%	1.4	0	6	0	0.51	0	19.99	44	0	12
Tete	(D)	FUL	£4.4	10 (2)	675	3	1	3	2	0.78	1	12%	10%	1.1	1	2	0	0.29	0	19.92	130	0	23
Nkunku	(F)	CHE	£7.2	7 (5)	318	11	7	11	4	1.93	2	19%	15%	2.2	2	2	0	0.25	0	19.77	59	2	19
Worrall	(D)	NFO	£4.3	7 (2)	439	2	0	2	0	0.1	0	4%	0%	0.4	0	2	0	0.31	0	19.73	74	3	13
Kelleher	(G)	LIV	£3.7	6 (0)	540	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0.01	0	19.72	119	3	24
Dendoncker	(M)	AVL	£4.9	8 (7)	118	2	1	1	1	0.73	1	5%	13%	0.7	2	0	0	0.01	1	19.64	64	3	20
D.D.Fofana	(F)	BUR	£5	6 (2)	417	8	5	8	4	2.06	2	33%	75%	2.1	3	4	2	0.06	1	19.53	62	3	23
Hall	(D)	NEW	£4.2	8 (7)	104	1	1	1	0	0.02	0	0%	0%	0.0	0	0	0	0.02	0	19.5	28	0	7
Tonali	(M)	NEW	£5.2	8 (3)	439	3	2	2	2	0.62	1	6%	4%	1.1	1	7	0	0.47	0	19.47	86	0	16
Ballo-Touré	(D)	FUL	£4.5	5 (5)	53	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	19.3	17	0	4
Dobbin	(M)	EVE	£4.5	10 (9)	177	4	2	3	1	0.29	1	2%	14%	0.4	1	2	1	0.09	0	19.12	51	0	16
Larouci	(D)	SHU	£4.3	9 (5)	421	5	1	3	0	0.2	0	4%	0%	0.2	0	1	1	0.03	0	19.1	51	0	8
Pellistri	(M)	MUN	£4.2	9 (8)	165	4	2	4	0	0.51	0	8%	17%	0.9	1	1	0	0.39	1	19.01	36	0	13
Gilchrist	(D)	CHE	£4	5 (5)	18	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0.01	0	18.71	14	0	5
Kalajdžić	(F)	WOL	£4.9	11 (10)	159	4	2	4	3	1.01	2	8%	13%	1.3	2	4	2	0.26	0	18.39	88	4	24
Mount	(M)	MUN	£6.8	8 (4)	401	3	0	3	0	0.2	0	5%	0%	0.5	0	5	0	0.32	0	18.19	51	0	12
Thomas	(D)	SHU	£4	12 (1)	918	6	1	5	1	0.53	0	7%	0%	0.7	0	2	0	0.18	0	17.99	80	0	7
Origi	(F)	NFO	£5	13 (10)	333	5	1	1	0	0.28	0	5%	7%	0.9	1	6	4	0.59	1	17.91	49	0	16
Ritchie	(M)	NEW	£4.3	8 (8)	104	5	3	4	1	0.83	1	5%	8%	0.9	1	0	0	0.03	0	17.67	37	0	12
Keane	(D)	EVE	£4.3	7 (3)	404	6	4	6	2	0.56	1	8%	33%	0.6	1	0	0	0.06	0	17.47	69	2	18
Ramsdale	(G)	ARS	£4.5	5 (0)	450	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0.01	0	17.28	77	0	17
Duran	(F)	AVL	£5	14 (14)	174	12	4	8	2	1.23	2	5%	10%	1.3	3	2	0	0.05	1	16.82	72	3	24
Adama	(M)	FUL	£4.9	8 (8)	79	3	3	3	3	1.07	1	13%	15%	1.1	2	1	1	0.08	1	16.76	40	0	15
Ugochukwu	(M)	CHE	£4.4	10 (7)	271	0	0	0	0	0	0	1%	0%	0.1	0	1	0	0.11	0	16.76	53	0	11
Moore	(F)	BOU	£4.6	8 (8)	100	6	2	5	3	1.44	1	19%	12%	1.8	1	2	1	0.33	0	16.72	38	2	14
Moder	(M)	BHA	£4.4	8 (8)	139	3	0	3	1	0.48	0	4%	0%	0.7	0	2	1	0.17	0	16.59	24	0	7
Sels	(G)	NFO	£4.5	5 (0)	450	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0.03	0	16.45	66	1	13
Kouyaté	(M)	NFO	£4.8	10 (8)	203	4	1	1	1	0.24	0	2%	0%	0.3	0	1	0	0.04	0	16.29	30	0	10
Coleman	(D)	EVE	£4.4	5 (3)	233	0	0	0	0	0	0	1%	0%	0.1	0	0	0	0.06	0	16.25	66	0	14
Phillips	(M)	WHU	£4.7	9 (7)	315	5	2	2	0	0.22	0	3%	0%	0.3	0	0	0	0.1	0	16.03	19	0	7
Mepham	(D)	BOU	£4.3	7 (4)	343	1	1	1	0	0.09	0	1%	0%	0.1	0	1	0	0.04	0	15.87	59	0	10
Andersen	(D)	LUT	£3.9	8 (4)	399	3	1	3	1	0.26	1	3%	12%	0.3	1	0	0	0	0	15.71	75	1	15
Henry	(D)	BRE	£4.3	5 (0)	402	2	0	1	0	0.07	0	9%	12%	1.0	1	5	2	0.9	1	15.64	74	0	13
Olakigbe	(M)	BRE	£4.5	8 (8)	51	3	1	2	0	0.14	0	1%	0%	0.2	0	0	0	0.02	0	15.57	14	0	8
Martinez	(D)	MUN	£4.7	8 (1)	561	0	0	0	0	0	0	1%	7%	0.1	1	3	0	0.08	1	15.51	116	0	12
Omobamidele	(D)	NFO	£4.5	6 (2)	406	0	0	0	0	0	0	0%	0%	0.0	0	1	0	0.01	0	15.51	51	0	7
Ekdal	(D)	BUR	£3.9	6 (2)	324	2	1	1	0	0.06	0	1%	0%	0.1	0	1	0	0.01	0	15.28	41	0	5
Schade	(M)	BRE	£5.2	6 (2)	258	5	2	4	2	0.8	1	11%	25%	1.1	2	3	1	0.35	1	15.22	40	2	19
Fabianski	(G)	WHU	£4.2	5 (2)	316	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	15.14	69	1	13
Zanka	(D)	BRE	£4.3	7 (2)	457	2	0	1	0	0.14	0	5%	0%	0.4	0	2	2	0.24	0	15.04	54	0	5
Willock	(M)	NEW	£5.3	5 (3)	222	3	3	3	1	0.45	1	15%	14%	0.9	1	4	0	0.49	0	14.74	46	0	13
Muñoz	(D)	CRY	£4.5	5 (0)	450	2	0	2	0	0.29	0	11%	0%	0.5	0	6	0	0.16	0	14.6	72	1	9
Odysseas	(G)	NFO	£4.5	5 (0)	450	0	0	0	0	0	0	0%	0%	0.0	0	1	0	0.01	0	14.53	79	0	12
Wharton	(M)	CRY	£5	5 (1)	377	2	0	1	0	0.15	0	14%	0%	0.6	0	8	1	0.43	0	14.52	68	1	12
T.Bénie	(F)	SHU	£5.1	8 (5)	385	1	1	1	1	0.27	0	11%	0%	0.7	0	4	0	0.46	0	14.41	14	0	11
Norrington-Davies	(D)	SHU	£3.9	5 (3)	111	0	0	0	0	0	0	0%	0%	0.0	0	1	0	0	0	14.36	12	0	2
Brewster	(F)	SHU	£4.9	11 (8)	302	6	3	4	0	0.27	0	3%	0%	0.3	0	2	0	0.06	0	14.28	10	0	9
Ogbonna	(D)	WHU	£4.3	7 (4)	319	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	14.14	73	0	18
Cédric	(D)	ARS	£3.8	3 (3)	59	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0.02	0	14.1	15	0	3
Fábio Silva	(F)	WOL	£5.2	8 (5)	261	7	3	6	2	1.12	0	11%	0%	1.2	0	4	0	0.09	0	14.09	7	0	8
McKenna	(D)	NFO	£4.4	5 (0)	417	2	0	2	0	0.21	0	7%	0%	0.4	0	3	0	0.17	0	13.86	64	1	12
Solomon	(M)	TOT	£5.1	5 (3)	198	7	1	5	1	0.41	0	12%	15%	1.2	2	12	1	0.75	2	13.64	53	2	14
Ozoh	(M)	CRY	£4.5	8 (8)	129	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0.01	0	13.58	24	0	7
Berry	(M)	LUT	£4.6	6 (6)	49	1	0	1	0	0.23	0	3%	0%	0.3	0	1	0	0.1	0	12.7	16	0	6
Y. Chermiti	(F)	EVE	£4.8	10 (10)	58	4	1	3	1	0.58	0	4%	0%	0.6	0	1	1	0.03	0	12.59	16	0	9
Rak-Sakyi	(M)	CRY	£4.5	6 (6)	132	5	1	4	0	0.41	0	11%	0%	0.6	0	2	0	0.14	0	12.58	21	0	8
Thomas	(M)	ARS	£4.8	5 (2)	276	2	1	1	0	0.07	0	4%	0%	0.3	0	3	0	0.25	0	12.49	65	0	8
Felipe	(D)	NFO	£4.4	5 (2)	268	2	0	2	0	0.11	0	2%	0%	0.1	0	2	0	0.02	0	12.19	41	0	5
Zaroury	(M)	BUR	£4.6	6 (5)	148	3	1	1	0	0.16	0	5%	0%	0.3	0	2	0	0.11	0	11.85	10	0	4
Bentley	(G)	WOL	£3.9	4 (2)	292	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	11.8	65	1	17
Cresswell	(D)	WHU	£4.2	4 (2)	145	0	0	0	0	0	0	4%	0%	0.1	0	1	1	0.15	0	11.53	23	0	3
T.Davies	(M)	SHU	£5	8 (7)	169	3	0	2	0	0.12	0	2%	0%	0.2	0	1	0	0.06	0	11.11	11	0	6
Cornet	(M)	WHU	£5.2	5 (4)	104	4	1	4	1	0.4	1	6%	25%	0.4	1	4	0	0.02	0	11.1	36	0	11
Benson	(M)	BUR	£5.2	6 (5)	88	3	1	1	0	0.05	0	5%	0%	0.2	0	1	0	0.17	0	10.87	18	0	6
Tomkins	(D)	CRY	£4	3 (3)	5	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	10.86	9	0	2
Clark	(M)	LIV	£4.4	5 (4)	87	2	0	2	0	0.14	0	1%	0%	0.1	0	0	0	0.01	0	10.67	7	0	5
Enciso	(M)	BHA	£5	4 (2)	132	9	3	5	1	0.42	0	12%	22%	1.0	2	3	2	0.6	2	10.32	31	0	10
Brereton Díaz	(M)	SHU	£5	3 (0)	177	6	4	5	3	0.75	2	17%	50%	0.8	2	1	0	0.04	0	10.23	45	1	16
Estève	(D)	BUR	£4	5 (1)	367	2	0	1	0	0.09	0	2%	0%	0.1	0	0	0	0.01	0	9.87	52	0	4
Veliz	(F)	TOT	£5.4	8 (8)	44	2	1	2	1	0.42	1	3%	7%	0.4	1	0	0	0	0	9.7	40	0	11
Hannibal	(M)	MUN	£4.3	5 (4)	130	1	1	0	0	0.03	1	9%	12%	0.5	1	2	0	0.48	0	9.49	34	0	11
Kambwala	(D)	MUN	£3.9	3 (2)	106	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0.01	0	9.22	16	0	2
Assignon	(D)	BUR	£4	5 (0)	438	1	0	0	0	0.03	0	6%	33%	0.3	1	5	1	0.29	1	8.9	47	0	6
Riedewald	(M)	CRY	£4.3	4 (2)	175	0	0	0	0	0	0	1%	0%	0.0	0	0	0	0.04	0	8.55	18	0	7
Drăgușin	(D)	TOT	£4.2	3 (3)	8	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	8.55	10	0	3
Targett	(D)	NEW	£4.2	3 (2)	78	0	0	0	0	0	0	0%	0%	0.0	0	1	0	0.01	0	8.5	15	0	2
Basham	(D)	SHU	£3.9	8 (5)	318	2	0	2	1	0.12	0	3%	0%	0.2	0	2	0	0.07	0	8.36	35	0	8
Perišić	(D)	TOT	£4.7	5 (5)	98	2	0	2	0	0.12	0	10%	8%	0.9	1	5	2	0.8	1	8.18	34	0	6
Strakosha	(G)	BRE	£3.9	2 (1)	135	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0.01	0	8.15	24	0	4
Chukwuemeka	(M)	CHE	£4.2	5 (3)	169	2	2	1	0	0.1	1	4%	33%	0.4	2	2	0	0.27	1	7.96	43	0	12
Baker-Boaitey	(M)	BHA	£4.5	4 (4)	14	0	0	0	0	0	0	1%	0%	0.0	0	0	0	0.03	0	7.88	11	0	4
Grbić	(G)	SHU	£4.5	3 (0)	232	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	7.78	31	0	2
André Gomes	(M)	EVE	£4.4	4 (3)	168	4	3	3	0	0.19	1	5%	33%	0.3	1	3	0	0.1	0	7.64	33	0	10
Iroegbunam	(M)	AVL	£4.4	4 (4)	35	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	7.37	12	0	4
Ortega Moreno	(G)	MCI	£3.7	2 (1)	172	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	7.03	25	0	4
Dier	(D)	TOT	£4.2	4 (3)	199	0	0	0	0	0	0	1%	0%	0.0	0	0	0	0.03	0	6.59	31	0	2
Dasilva	(M)	BRE	£4.7	3 (3)	23	0	0	0	0	0	0	3%	0%	0.2	0	1	0	0.23	0	6.46	6	0	3
M.Elneny	(M)	ARS	£4.4	3 (3)	25	2	1	0	0	0.08	0	1%	7%	0.1	1	0	0	0.01	1	6.46	16	0	6
Mubama	(F)	WHU	£4.2	5 (5)	75	1	0	1	0	0.16	0	3%	0%	0.2	0	0	0	0.01	0	6.37	14	0	5
Fleck	(M)	SHU	£4.9	4 (3)	89	0	0	0	0	0	0	18%	0%	0.3	0	2	1	0.35	0	6.34	13	0	3
Reyna	(M)	NFO	£4.8	3 (3)	38	1	0	0	0	0.06	0	2%	0%	0.1	0	1	0	0.02	0	6.3	11	0	3
Radu	(G)	BOU	£4.3	2 (0)	180	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	6.25	31	0	2
McConnell	(M)	LIV	£4.4	3 (3)	3	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	6.13	8	0	3
Peart-Harris	(M)	BRE	£4.5	3 (3)	11	0	0	0	0	0	0	0%	0%	0.0	0	1	0	0	0	6.05	6	0	3
Rogers	(M)	AVL	£5	3 (3)	60	3	1	3	1	0.31	0	5%	0%	0.4	0	2	0	0.07	0	6.02	9	0	2
Faivre	(M)	BOU	£5	3 (3)	16	1	0	1	0	0.14	0	4%	0%	0.2	0	0	0	0.02	0	5.88	5	0	2
Egan	(D)	SHU	£4.3	6 (0)	484	3	1	3	0	0.17	0	3%	0%	0.2	0	0	0	0	0	5.75	54	0	1
Enes Ünal	(F)	BOU	£5	4 (4)	25	4	0	3	1	0.31	0	5%	0%	0.3	0	0	0	0.04	0	5.74	2	0	4
Forson	(M)	MUN	£4.4	3 (2)	65	1	0	0	0	0.03	0	1%	17%	0.1	1	2	1	0.02	1	5.74	19	0	6
Massengo	(M)	BUR	£4.9	3 (3)	14	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	5.68	11	0	3
Sergio Gómez	(D)	MCI	£3.8	3 (3)	18	0	0	0	0	0	0	1%	9%	0.1	1	1	0	0.08	1	5.32	19	0	6
Cork	(M)	BUR	£4.8	3 (3)	18	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0.01	0	5.22	7	0	3
S.Bueno	(D)	WOL	£4.5	3 (1)	200	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	5.18	35	0	4
Hamed Traorè	(M)	BOU	£4.7	3 (3)	44	3	2	1	0	0.17	0	5%	0%	0.2	0	1	0	0.01	0	5.14	10	0	3
Anthony	(M)	BOU	£4.9	3 (1)	153	2	1	0	0	0.07	0	3%	0%	0.1	0	0	0	0.02	0	5.05	4	0	3
Laporte	(D)	MCI	£4.9	1 (1)	11	1	1	1	0	0.12	0	5%	0%	0.1	0	0	0	0	0	4.97	4	0	1
Dummett	(D)	NEW	£3.9	1 (1)	4	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	4.6	3	0	1
A.Murphy	(D)	NEW	£3.9	1 (1)	3	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	4.58	2	0	1
Amad	(M)	MUN	£4.4	2 (2)	46	1	1	1	0	0.07	0	9%	0%	0.2	0	1	0	0.14	0	4.54	10	0	2
Matthews	(G)	CRY	£3.9	1 (1)	3	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	4.43	3	0	1
Chirewa	(M)	WOL	£4.4	2 (2)	11	1	0	1	0	0.08	0	4%	0%	0.1	0	1	0	0.01	0	4.36	6	0	2
J.Otto	(D)	WOL	£4.3	1 (1)	4	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	4.19	3	0	1
Chalobah	(D)	CHE	£4.3	2 (1)	109	0	0	0	0	0	0	0%	0%	0.0	0	1	0	0.01	0	4.14	21	0	2
Sancho	(M)	MUN	£6.7	3 (3)	76	0	0	0	0	0	0	1%	0%	0.1	0	1	0	0.07	0	4.14	11	0	3
Olsen	(G)	AVL	£3.9	1 (0)	90	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	3.95	12	0	2
Casadei	(M)	CHE	£4.5	2 (2)	13	0	0	0	0	0	0	2%	0%	0.1	0	1	0	0.05	0	3.95	7	0	2
Hill	(D)	BOU	£4	2 (1)	70	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0.01	0	3.94	11	0	2
Harris	(M)	FUL	£4.5	1 (1)	74	1	1	1	1	0.28	0	16%	0%	0.3	0	0	0	0.01	0	3.69	2	0	2
Coutinho	(M)	AVL	£5.8	2 (2)	24	3	1	1	0	0.15	0	3%	0%	0.2	0	0	0	0.02	0	3.49	7	0	2
Deivid	(F)	CHE	£4.5	1 (1)	9	1	0	1	0	0.47	0	23%	0%	0.5	0	0	0	0	0	3.43	3	0	1
Bertrand Traoré	(M)	AVL	£5	2 (2)	10	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	3.33	6	0	2
Holgate	(D)	SHU	£4	3 (0)	193	2	0	2	1	0.34	0	9%	0%	0.3	0	0	0	0.01	0	3.25	7	0	-3
Hashioka	(D)	LUT	£4	1 (1)	37	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	3.1	5	0	1
Kehrer	(D)	WHU	£4.2	4 (4)	19	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	2.9	7	0	2
Fraser	(F)	WOL	£4.5	3 (3)	98	1	1	0	0	0.08	0	3%	0%	0.1	0	1	0	0.03	0	2.76	7	0	2
Obafemi	(F)	BUR	£4.9	2 (2)	19	2	0	1	0	0.11	0	5%	0%	0.1	0	0	0	0.01	0	2.72	4	0	2
Karius	(G)	NEW	£3.9	1 (0)	90	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	2.47	17	0	1
Van de Beek	(M)	MUN	£4.7	1 (1)	2	1	0	1	0	0.04	0	4%	0%	0.1	0	1	0	0.03	0	2.36	3	0	1
Andrey	(M)	CHE	£4.2	1 (1)	7	2	0	0	0	0.06	0	13%	0%	0.1	0	0	0	0	0	2.32	1	0	1
Burstow	(F)	CHE	£4.5	2 (2)	8	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	2.24	6	0	2
Beck	(D)	LIV	£4.5	1 (1)	7	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	2.21	2	0	1
Hackford	(F)	SHU	£4.4	2 (2)	11	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	2.2	5	0	2
Donley	(F)	TOT	£4.5	3 (3)	3	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	2.12	3	0	2
Mitrović	(F)	FUL	£7.4	1 (1)	32	2	1	2	0	0.16	0	12%	0%	0.2	0	0	0	0.02	0	2.09	6	0	1
Gore	(M)	MUN	£4.5	1 (1)	1	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	2.09	5	0	1
Nwaneri	(M)	ARS	£4.5	1 (1)	13	0	0	0	0	0	0	1%	0%	0.1	0	1	0	0.05	0	2.09	3	0	1
Diallo	(M)	NEW	£4.5	1 (1)	1	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	2.05	3	0	1
Matos	(M)	CHE	£4.5	1 (1)	1	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	2.04	2	0	1
Thiago	(M)	LIV	£4.7	1 (1)	5	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	2.02	3	0	1
B.Aguilera	(M)	NFO	£4.5	1 (1)	4	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	2	0	0	1
Arblaster	(M)	SHU	£4.5	1 (1)	26	0	0	0	0	0	0	0%	0%	0.0	0	1	0	0	0	1.98	4	0	1
Peck	(M)	SHU	£4.4	1 (1)	9	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	1.94	3	0	1
White	(M)	NEW	£4.5	1 (1)	1	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	1.94	2	0	1
Lavia	(M)	CHE	£4.9	1 (1)	32	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0.01	0	1.79	2	0	1
Gordon	(M)	LIV	£4.5	1 (1)	1	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	1.69	3	0	1
Oné	(M)	SHU	£4.4	1 (1)	7	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	1.33	3	0	1
Chambers	(D)	AVL	£3.8	1 (1)	45	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	1.16	11	0	1
Doak	(M)	LIV	£4.3	1 (1)	13	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	1.16	3	0	1
Cannon	(F)	EVE	£4.5	1 (1)	1	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	1.12	3	0	1
Scarlett	(F)	TOT	£4.5	1 (1)	1	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	1.12	3	0	1
Ndiweni	(F)	NEW	£4.4	1 (1)	1	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	1.12	3	0	1
Ribeiro	(F)	NFO	£4.5	1 (1)	1	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	1.12	3	0	1
Onyango	(M)	EVE	£4.4	1 (1)	1	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	1.1	3	0	1
Parkinson	(F)	NEW	£4.5	1 (1)	24	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	1.08	2	0	1
Danns	(F)	LIV	£4.5	2 (2)	7	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0.01	0	1.07	1	0	1
J.Timber	(D)	ARS	£4.6	1 (0)	50	0	0	0	0	0	0	1%	0%	0.0	0	0	0	0.01	0	1.07	3	0	0
Philogene	(M)	AVL	£4.5	1 (1)	3	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	1.06	3	0	1
Sánchez	(D)	TOT	£4.4	1 (1)	76	1	0	1	0	0.12	0	12%	0%	0.1	0	0	0	0.03	0	1.04	9	0	0
Bennett	(D)	MUN	£4	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Griffiths	(M)	WOL	£4.5	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
N.Lemina	(M)	WOL	£5	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
McDonnell	(M)	NFO	£4.5	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Angelini	(G)	BRE	£4	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Heaton	(G)	MUN	£4	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Bandeira	(M)	ARS	£4.5	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Tanton	(D)	FUL	£4	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Lewis-Skelly	(M)	ARS	£4.5	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Umeh-Chibueze	(F)	CRY	£4.5	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Francis-Clarke	(D)	LUT	£4	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Kilkenny	(M)	BOU	£4.3	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Sasnauskas	(D)	SHU	£4	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Amissah	(G)	SHU	£3.9	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Koumas	(F)	LIV	£4.5	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Metcalfe	(M)	EVE	£4.5	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Earthy	(M)	WHU	£4.5	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Rodney	(M)	CRY	£4.5	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Humphreys	(D)	CHE	£4	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
O'Reilly	(M)	AVL	£4.5	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Chambers	(D)	LIV	£4	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Diego Moreira	(M)	CHE	£4.5	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Marsh	(F)	SHU	£4.5	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Piesold	(M)	LUT	£4.5	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Beach	(G)	CHE	£4	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Hennessey	(G)	NFO	£3.9	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Potts	(D)	LUT	£3.9	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Buyabu	(D)	SHU	£4	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Campbell	(M)	LUT	£4.9	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
A.Davies	(G)	SHU	£4	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
González	(M)	WOL	£5	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Goode	(D)	BRE	£3.9	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Francois	(M)	FUL	£4.4	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Coulibaly	(M)	SHU	£4.4	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Hugill	(F)	MUN	£4.5	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Horvath	(G)	NFO	£4.3	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Sadi	(M)	BOU	£4.5	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Alzate	(M)	BHA	£4.4	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Anang	(G)	WHU	£4	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
Blacker	(F)	SHU	£4.5	0 (0)	0	0	0	0	0	0	0	0%	0%	0.0	0	0	0	0	0	0	0	0	0
