Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
322,Javier Manquillo,es ESP,DF,Newcastle Utd,28,1994,0.4,1,2.43,0,0,0,0,0,1,1,2.43,0,0,0,0,0,1,Matches
323,Sekou Mara,fr FRA,"FW,MF",Southampton,20,2002,6.2,12,1.95,8,0,3,0,0,1,3,0.49,2,0,1,0,0,0,Matches
324,Solly March,eng ENG,"FW,DF",Brighton,28,1994,30.2,140,5,91,15,19,9,4,2,14,0.46,10,1,1,2,0,0,Matches
325,Emiliano Marcondes,dk DEN,MF,Bournemouth,27,1995,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
326,Marquinhos,br BRA,MF,Arsenal,19,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
327,Anthony Martial,fr FRA,FW,Manchester Utd,26,1995,10.9,28,2.58,22,0,1,3,1,1,5,0.46,2,0,1,1,1,0,Matches
328,Martinelli,br BRA,FW,Arsenal,21,2001,31,127,4.1,89,8,12,12,4,2,17,0.55,10,0,2,5,0,0,Matches
329,Emiliano Martínez,ar ARG,GK,Aston Villa,29,1992,34.9,5,0.14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
330,Lisandro Martínez,ar ARG,DF,Manchester Utd,24,1998,23.5,18,0.77,16,0,0,1,0,1,1,0.04,1,0,0,0,0,0,Matches
331,Pape Matar Sarr,sn SEN,"MF,FW",Tottenham,19,2002,2.4,4,2,4,0,0,0,0,0,2,0.83,2,0,0,0,0,0,Matches
332,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,25,1997,8.6,8,0.94,3,0,0,3,2,0,1,0.12,0,0,0,0,1,0,Matches
333,Joël Matip,cm CMR,DF,Liverpool,30,1991,12.1,16,1,14,0,0,2,0,0,0,0,0,0,0,0,0,0,Matches
334,Neal Maupay,fr FRA,FW,Everton,25,1996,12.4,18,1.45,12,0,1,2,3,0,1,0.08,1,0,0,0,0,0,Matches
335,Kevin Mbabu,ch SUI,"DF,FW",Fulham,27,1995,1.6,3,2,2,0,1,0,0,0,1,0.62,1,0,0,0,0,0,Matches
336,Bryan Mbeumo,cm CMR,FW,Brentford,22,1999,32.3,97,3,62,27,7,0,1,0,15,0.46,12,2,1,0,0,0,Matches
337,James McArthur,sct SCO,MF,Crystal Palace,34,1987,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
338,Alex McCarthy,eng ENG,GK,Southampton,32,1989,6,1,0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
339,John McGinn,sct SCO,"MF,FW",Aston Villa,27,1994,29.9,80,2.67,56,10,5,3,5,1,10,0.33,7,1,0,0,2,0,Matches
340,Scott McKenna,sct SCO,DF,Nott'ham Forest,25,1996,17.5,10,1,10,0,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
341,Weston McKennie,us USA,MF,Leeds United,23,1998,16,29,1.82,25,3,0,1,0,0,3,0.19,2,1,0,0,0,0,Matches
342,Dwight McNeil,eng ENG,"FW,MF",Everton,22,1999,27.8,108,3.89,53,36,9,6,2,2,12,0.43,4,3,3,0,1,1,Matches
343,Scott McTominay,sct SCO,MF,Manchester Utd,25,1996,12.9,23,2,18,0,1,2,2,0,0,0,0,0,0,0,0,0,Matches
344,Ben Mee,eng ENG,DF,Brentford,32,1989,36.3,33,1,23,0,1,7,1,1,1,0.03,1,0,0,0,0,0,Matches
345,Edouard Mendy,sn SEN,GK,Chelsea,30,1992,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
346,Nampalys Mendy,sn SEN,MF,Leicester City,30,1992,8.4,9,1.07,5,0,1,0,1,2,0,0,0,0,0,0,0,0,Matches
347,Chris Mepham,wls WAL,DF,Bournemouth,24,1997,24.4,8,0.33,6,0,0,2,0,0,0,0,0,0,0,0,0,0,Matches
348,Illan Meslier,fr FRA,GK,Leeds United,22,2000,34,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
349,Alexander Mighten,eng ENG,FW,Nott'ham Forest,20,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
350,Lewis Miley,eng ENG,MF,Newcastle Utd,16,2006,0.2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
351,Luka Milivojević,rs SRB,MF,Crystal Palace,31,1991,5.7,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Matches
352,James Milner,eng ENG,"MF,DF",Liverpool,36,1986,10.1,36,3.56,27,4,3,2,0,0,3,0.3,2,1,0,0,0,0,Matches
353,Yerry Mina,co COL,DF,Everton,27,1994,6.6,8,1.21,5,0,0,1,2,0,1,0.15,0,0,0,0,1,0,Matches
354,Tyrone Mings,eng ENG,DF,Aston Villa,29,1993,35,23,0.66,17,0,0,2,4,0,4,0.11,2,0,0,1,1,0,Matches
355,Tyrick Mitchell,eng ENG,DF,Crystal Palace,22,1999,32.1,33,1,28,1,2,0,0,2,3,0.09,3,0,0,0,0,0,Matches
356,Kaoru Mitoma,jp JPN,"FW,MF",Brighton,25,1997,25.8,108,4,78,1,18,5,4,2,15,0.58,10,0,2,2,1,0,Matches
357,Aleksandar Mitrović,rs SRB,FW,Fulham,27,1994,22.3,55,2,26,0,9,13,6,1,10,0.45,3,0,1,4,2,0,Matches
358,Kieffer Moore,wls WAL,FW,Bournemouth,29,1992,14.2,18,1,14,0,1,0,3,0,2,0.14,2,0,0,0,0,0,Matches
359,Andrew Moran,ie IRL,FW,Brighton,18,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
360,Álex Moreno,es ESP,DF,Aston Villa,29,1993,14.8,34,2,31,0,2,1,0,0,3,0.2,3,0,0,0,0,0,Matches
361,Mason Mount,eng ENG,"MF,FW",Chelsea,23,1999,18.3,57,3,42,9,2,2,2,0,7,0.38,5,0,0,1,1,0,Matches
362,Lucas Moura,br BRA,"MF,DF",Tottenham,29,1992,1.7,9,5.29,6,0,1,0,1,1,1,0.59,0,0,1,0,0,0,Matches
363,João Moutinho,pt POR,MF,Wolves,35,1986,19.8,66,3,49,14,0,2,1,0,3,0.15,3,0,0,0,0,0,Matches
364,Divin Mubama,eng ENG,FW,West Ham,17,2004,0.4,2,4.74,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
365,Mykhailo Mudryk,ua UKR,"FW,MF",Chelsea,21,2001,7.3,21,2.88,13,3,1,1,3,0,2,0.27,2,0,0,0,0,0,Matches
366,Jacob Murphy,eng ENG,FW,Newcastle Utd,27,1995,13.9,49,4,37,0,4,2,5,1,6,0.43,5,0,0,0,0,1,Matches
367,Enock Mwepu,zm ZAM,"FW,MF",Brighton,24,1998,2.4,7,3,6,0,1,0,0,0,2,0.85,1,0,1,0,0,0,Matches
368,Vitaliy Mykolenko,ua UKR,DF,Everton,23,1999,29.5,46,1.56,41,1,0,2,2,0,3,0.1,2,0,0,1,0,0,Matches
369,Keylor Navas,cr CRC,GK,Nott'ham Forest,35,1986,17,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
370,Wilfred Ndidi,ng NGA,MF,Leicester City,25,1996,18.7,12,1,12,0,0,0,0,0,2,0.11,2,0,0,0,0,0,Matches
371,Reiss Nelson,eng ENG,FW,Arsenal,22,1999,2.4,19,8,13,0,3,2,1,0,5,2.12,3,0,0,2,0,0,Matches
372,Neto,br BRA,GK,Bournemouth,33,1989,26.5,2,0,2,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
373,Pedro Neto,pt POR,"FW,MF",Wolves,22,2000,10.7,41,4,23,6,2,4,5,1,6,0.56,4,0,0,1,1,0,Matches
374,Rúben Neves,pt POR,MF,Wolves,25,1997,33.5,80,2.38,55,11,3,4,3,4,3,0.09,2,1,0,0,0,0,Matches
375,Moussa Niakhate,sn SEN,DF,Nott'ham Forest,26,1996,12.9,9,0.7,4,5,0,0,0,0,1,0.08,0,1,0,0,0,0,Matches
376,Rasmus Nissen,dk DEN,DF,Leeds United,25,1997,21.8,35,1.61,30,1,2,1,0,1,3,0.14,2,0,1,0,0,0,Matches
377,Eddie Nketiah,eng ENG,FW,Arsenal,23,1999,12.1,29,2.4,14,0,6,6,3,0,3,0.25,2,0,0,0,1,0,Matches
378,Matheus Nunes,pt POR,MF,Wolves,23,1998,27.4,59,2,49,2,4,2,2,0,5,0.18,3,0,2,0,0,0,Matches
379,Darwin Núñez,uy URU,FW,Liverpool,23,1999,18.8,54,2.87,35,1,4,7,7,0,3,0.16,2,0,0,0,1,0,Matches
380,Ethan Nwaneri,eng ENG,FW,Arsenal,15,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
381,Christian Nørgaard,dk DEN,MF,Brentford,28,1994,19.6,32,2,24,1,1,4,2,0,7,0.36,3,0,0,3,1,0,Matches
382,Lewis O'Brien,eng ENG,MF,Nott'ham Forest,23,1998,6.5,21,3,14,0,1,1,3,2,0,0,0,0,0,0,0,0,Matches
383,Odeluga Offiah,eng ENG,DF,Brighton,19,2002,0.3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
384,Angelo Ogbonna,it ITA,DF,West Ham,34,1988,13.7,6,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,Matches
385,Michael Olise,fr FRA,"FW,MF",Crystal Palace,20,2001,30.5,143,4.68,75,37,15,4,9,3,13,0.43,9,4,0,0,0,0,Matches
386,Robin Olsen,se SWE,GK,Aston Villa,32,1990,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
387,Amadou Onana,be BEL,MF,Everton,20,2001,27.6,45,2,35,0,1,2,5,2,2,0.07,2,0,0,0,0,0,Matches
388,Josh Onomah,eng ENG,MF,Fulham,25,1997,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
389,Paul Onuachu,ng NGA,FW,Southampton,28,1994,4.5,7,1.55,5,0,0,1,1,0,0,0,0,0,0,0,0,0,Matches
390,Frank Onyeka,ng NGA,MF,Brentford,24,1998,9.4,23,2.44,16,0,0,1,6,0,7,0.74,5,0,0,0,2,0,Matches
391,Mislav Oršić,hr CRO,MF,Southampton,29,1992,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
392,Stefan Ortega,de GER,GK,Manchester City,29,1992,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
393,Dango Ouattara,bf BFA,"MF,FW",Bournemouth,20,2002,13.8,44,3.19,26,1,8,4,4,1,5,0.36,1,0,2,1,1,0,Matches
394,Alex Oxlade-Chamberlain,eng ENG,"FW,MF",Liverpool,28,1993,3.7,9,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches
395,David Ozoh,,FW,Crystal Palace,17,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
396,João Palhinha,pt POR,MF,Fulham,27,1995,34.5,30,1,21,0,0,4,1,4,0,0,0,0,0,0,0,0,Matches
397,Cole Palmer,eng ENG,"MF,FW",Manchester City,20,2002,4.1,20,4.86,11,0,3,4,2,0,1,0.24,1,0,0,0,0,0,Matches
398,Emerson Palmieri,it ITA,DF,West Ham,27,1994,14.7,29,2,20,4,1,1,2,1,0,0,0,0,0,0,0,0,Matches
399,Lucas Paquetá,br BRA,MF,West Ham,24,1997,23.9,79,3.3,57,1,4,8,6,3,12,0.5,6,0,1,3,2,0,Matches
400,Thomas Partey,gh GHA,MF,Arsenal,29,1993,27.6,71,2.57,62,2,1,2,1,3,6,0.22,6,0,0,0,0,0,Matches
401,Nathan Patterson,sct SCO,"DF,MF",Everton,20,2001,14.2,20,1,16,1,0,0,2,1,0,0,0,0,0,0,0,0,Matches
402,Ben Pearson,eng ENG,MF,Bournemouth,27,1995,3.2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches
403,Facundo Pellistri,uy URU,"FW,MF",Manchester Utd,20,2001,0.7,1,1.41,1,0,0,0,0,0,1,1.41,1,0,0,0,0,0,Matches
404,Andreas Pereira,br BRA,MF,Fulham,26,1996,29.9,118,3.94,57,44,2,9,6,0,12,0.4,5,5,0,2,0,0,Matches
405,Ricardo Pereira,pt POR,"DF,MF",Leicester City,28,1993,5,15,3,14,0,0,0,1,0,1,0.2,1,0,0,0,0,0,Matches
406,Ayoze Pérez,es ESP,"MF,FW",Leicester City,29,1993,4.2,14,3,11,2,0,0,1,0,2,0.47,1,0,0,0,1,0,Matches
407,Ivan Perišić,hr CRO,"DF,MF",Tottenham,33,1989,23.4,75,3.2,55,16,1,2,1,0,11,0.47,7,3,1,0,0,0,Matches
408,Romain Perraud,fr FRA,DF,Southampton,24,1997,20.4,38,1.86,23,1,4,8,1,1,5,0.25,3,0,1,0,1,0,Matches
409,Máximo Perrone,ar ARG,MF,Manchester City,19,2003,0.2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
410,Cameron Peupion,au AUS,MF,Brighton,19,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
411,Kalvin Phillips,eng ENG,MF,Manchester City,26,1995,3.3,7,2,5,0,0,2,0,0,1,0.3,1,0,0,0,0,0,Matches
412,Nathaniel Phillips,eng ENG,DF,Liverpool,25,1997,0.7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
413,Jordan Pickford,eng ENG,GK,Everton,28,1994,37,10,0.27,4,6,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
414,Ethan Pinnock,jm JAM,DF,Brentford,29,1993,30,25,0.83,18,3,0,3,1,0,5,0.17,5,0,0,0,0,0,Matches
415,Daniel Podence,pt POR,"FW,MF",Wolves,26,1995,19.7,69,3.51,46,9,3,8,2,1,3,0.15,2,0,1,0,0,0,Matches
416,Nick Pope,eng ENG,GK,Newcastle Utd,30,1992,36.2,5,0.14,4,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
417,Pedro Porro,es ESP,"DF,MF",Tottenham,22,1999,12.6,41,3.26,29,7,1,2,1,1,6,0.48,6,0,0,0,0,0,Matches
418,Dennis Praet,be BEL,"MF,FW",Leicester City,28,1994,7.2,14,2,11,2,0,1,0,0,0,0,0,0,0,0,0,0,Matches
419,Isaac Price,nir NIR,MF,Everton,18,2003,0.4,2,5.45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
420,Christian Pulisic,us USA,"FW,DF",Chelsea,23,1998,9.1,24,3,21,0,0,3,0,0,3,0.33,3,0,0,0,0,0,Matches
421,Aaron Ramsdale,eng ENG,GK,Arsenal,24,1998,38,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
422,Jacob Ramsey,eng ENG,"MF,FW",Aston Villa,21,2001,29.3,81,3,69,0,4,2,5,1,11,0.38,8,0,1,1,1,0,Matches
423,Marcus Rashford,eng ENG,FW,Manchester Utd,24,1997,32,98,3.06,61,1,17,14,4,1,14,0.44,8,0,3,2,1,0,Matches
424,David Raya,es ESP,GK,Brentford,26,1995,38,12,0,9,3,0,0,0,0,2,0.05,1,1,0,0,0,0,Matches
425,Tim Ream,us USA,DF,Fulham,34,1987,32.2,24,0.75,23,0,0,0,0,1,0,0,0,0,0,0,0,0,Matches
426,Nathan Redmond,eng ENG,DF,Southampton,28,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
427,Harrison Reed,eng ENG,MF,Fulham,27,1995,31.8,74,2,64,2,2,3,3,0,7,0.22,6,0,1,0,0,0,Matches
428,Bobby Reid,jm JAM,"FW,DF",Fulham,29,1993,27.5,54,2,36,1,3,5,7,2,3,0.11,1,0,0,1,0,1,Matches
429,Declan Rice,eng ENG,MF,West Ham,23,1999,36.4,100,2.75,86,7,1,1,2,3,6,0.16,6,0,0,0,0,0,Matches
430,Chris Richards,us USA,DF,Crystal Palace,22,2000,5,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches
431,Richarlison,br BRA,"MF,FW",Tottenham,25,1997,11.2,35,3,22,0,1,4,8,0,5,0.45,3,0,0,0,2,0,Matches
432,Jaïro Riedewald,nl NED,"DF,MF",Crystal Palace,25,1996,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
433,Matt Ritchie,sct SCO,"FW,MF",Newcastle Utd,32,1989,0.4,1,2.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
434,Andrew Robertson,sct SCO,DF,Liverpool,28,1994,28.7,95,3.31,59,27,1,4,1,3,13,0.45,9,4,0,0,0,0,Matches
435,Antonee Robinson,us USA,DF,Fulham,24,1997,34.3,58,1.69,52,2,2,0,1,1,6,0.17,4,0,1,0,1,0,Matches
436,Joel Robles,es ESP,GK,Leeds United,32,1990,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
437,Marc Roca,es ESP,MF,Leeds United,25,1996,25.7,52,2,34,10,2,3,2,1,4,0.16,1,1,0,1,1,0,Matches
438,Marek Rodák,sk SVK,GK,Fulham,25,1996,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
439,Rodri,es ESP,MF,Manchester City,26,1996,32.3,92,3,80,0,4,6,1,1,10,0.31,10,0,0,0,0,0,Matches
440,Rodrigo,es ESP,"FW,MF",Leeds United,31,1991,21.5,45,2,30,0,4,8,2,1,4,0.19,2,0,0,2,0,0,Matches
441,Mads Roerslev,dk DEN,DF,Brentford,23,1999,12.3,13,1.06,13,0,0,0,0,0,1,0.08,1,0,0,0,0,0,Matches
442,Cristian Romero,ar ARG,DF,Tottenham,24,1998,26.3,24,1,22,0,0,0,1,1,4,0.15,3,0,0,0,1,0,Matches
443,Oriol Romeu,es ESP,MF,Southampton,30,1991,0.8,3,3.65,2,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches
444,Cristiano Ronaldo,pt POR,FW,Manchester Utd,37,1985,5.8,10,1.71,9,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches
445,Connor Ronan,ie IRL,MF,Wolves,24,1998,0,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
446,Salomón Rondón,ve VEN,FW,Everton,32,1989,1.2,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
447,Joe Rothwell,eng ENG,MF,Bournemouth,27,1995,11.3,24,2,16,6,1,1,0,0,2,0.18,1,1,0,0,0,0,Matches
448,Georginio Rutter,fr FRA,"FW,MF",Leeds United,20,2002,3,6,2,5,0,0,0,1,0,1,0.33,1,0,0,0,0,0,Matches
449,José Sá,pt POR,GK,Wolves,29,1993,36,1,0.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
450,Marcel Sabitzer,at AUT,MF,Manchester Utd,28,1994,7,20,2.87,16,1,0,1,2,0,3,0.43,3,0,0,0,0,0,Matches
451,Allan Saint-Maximin,fr FRA,FW,Newcastle Utd,25,1997,12.4,65,5,49,0,10,3,3,0,10,0.8,7,0,2,0,1,0,Matches
452,Bukayo Saka,eng ENG,FW,Arsenal,20,2001,35.3,161,5,106,27,8,11,7,2,28,0.79,20,4,2,1,0,1,Matches
453,Mohamed Salah,eg EGY,FW,Liverpool,30,1992,36.6,140,4,106,2,12,12,6,2,24,0.66,17,1,0,2,3,1,Matches
454,William Saliba,fr FRA,DF,Arsenal,21,2001,26.8,14,1,11,2,1,0,0,0,2,0.07,2,0,0,0,0,0,Matches
455,Mohammed Salisu,gh GHA,DF,Southampton,23,1999,21.9,25,1,16,5,1,3,0,0,3,0.14,1,1,0,1,0,0,Matches
456,Albert Sambi Lokonga,be BEL,MF,Arsenal,22,1999,2.2,4,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches
457,Albert Sambi Lokonga,be BEL,MF,Crystal Palace,22,1999,6,6,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,Matches
458,Davinson Sánchez,co COL,DF,Tottenham,26,1996,9.5,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
459,Robert Sanchez,es ESP,GK,Brighton,24,1997,23,,,,,,,,,,,,,,,,,Matches
460,Jadon Sancho,eng ENG,"FW,MF",Manchester Utd,22,2000,18.7,87,4.64,80,1,4,2,0,0,9,0.48,7,0,2,0,0,0,Matches
461,Morgan Sanson,fr FRA,MF,Aston Villa,27,1994,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
462,Pablo Sarabia,es ESP,"FW,MF",Wolves,30,1992,8.5,31,3.65,21,5,0,5,0,0,0,0,0,0,0,0,0,0,Matches
463,Jeremy Sarmiento,ec ECU,MF,Brighton,20,2002,2,10,5.11,6,0,1,2,1,0,2,1.02,2,0,0,0,0,0,Matches
464,Gianluca Scamacca,it ITA,FW,West Ham,23,1999,10.3,24,2,20,0,1,2,0,1,1,0.1,1,0,0,0,0,0,Matches
465,Gustavo Scarpa,br BRA,"MF,FW",Nott'ham Forest,28,1994,2,10,5,3,1,1,1,3,1,0,0,0,0,0,0,0,0,Matches
466,Kevin Schade,de GER,FW,Brentford,20,2001,8.1,27,3,15,0,6,2,4,0,4,0.49,3,0,1,0,0,0,Matches
467,Fabian Schär,ch SUI,DF,Newcastle Utd,30,1991,35.6,59,2,43,0,2,9,2,3,8,0.22,5,0,0,0,1,2,Matches
468,Jeffrey Schlupp,gh GHA,"MF,FW",Crystal Palace,29,1992,28.1,44,2,34,0,3,5,1,1,5,0.18,2,0,0,1,1,1,Matches
469,Nélson Semedo,pt POR,DF,Wolves,28,1993,29.2,35,1,28,0,0,4,3,0,3,0.1,3,0,0,0,0,0,Matches
470,Antoine Semenyo,gh GHA,"FW,MF",Bournemouth,22,2000,2.9,7,2.44,3,0,2,1,1,0,0,0,0,0,0,0,0,0,Matches
471,Marcos Senesi,ar ARG,DF,Bournemouth,25,1997,27.7,16,0.58,14,1,0,1,0,0,3,0.11,3,0,0,0,0,0,Matches
472,Ryan Sessegnon,eng ENG,DF,Tottenham,22,2000,9,23,3,16,0,0,5,1,1,2,0.22,1,0,0,1,0,0,Matches
473,Luke Shaw,eng ENG,DF,Manchester Utd,27,1995,28.4,67,2,50,9,3,1,4,0,7,0.25,6,0,0,0,1,0,Matches
474,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,30,1992,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
475,Jonjo Shelvey,eng ENG,MF,Nott'ham Forest,30,1992,6,16,3,11,4,0,1,0,0,0,0,0,0,0,0,0,0,Matches
476,Bernardo Silva,pt POR,"MF,FW",Manchester City,27,1994,24.5,75,3,65,1,4,1,3,1,12,0.49,11,0,0,0,1,0,Matches
477,Thiago Silva,br BRA,DF,Chelsea,37,1984,26.1,18,0.69,16,1,0,1,0,0,2,0.08,2,0,0,0,0,0,Matches
478,Ellis Simms,eng ENG,FW,Everton,21,2001,2.5,6,2,4,0,1,1,0,0,2,0.79,1,0,1,0,0,0,Matches
479,Luis Sinisterra,co COL,FW,Leeds United,23,1999,9.6,33,3,26,0,2,2,2,1,2,0.21,0,0,1,0,0,1,Matches
480,Oliver Skipp,eng ENG,MF,Tottenham,21,2000,16.6,27,1.63,24,0,0,0,2,1,1,0.06,0,0,0,0,1,0,Matches
481,Adam Smith,eng ENG,DF,Bournemouth,31,1991,32.7,29,1,25,1,0,2,0,1,2,0.06,2,0,0,0,0,0,Matches
482,Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,22,2000,1.9,9,4.68,6,1,0,2,0,0,1,0.52,1,0,0,0,0,0,Matches
483,Cédric Soares,pt POR,DF,Arsenal,30,1991,0.3,1,3.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
484,Cédric Soares,pt POR,DF,Fulham,30,1991,2.2,4,1.82,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
485,Dominic Solanke,eng ENG,"FW,MF",Bournemouth,24,1997,31.8,61,1.92,36,1,11,10,2,1,13,0.41,10,1,0,2,0,0,Matches
486,Manor Solomon,il ISR,FW,Fulham,23,1999,6.4,11,1.73,11,0,0,0,0,0,2,0.31,2,0,0,0,0,0,Matches
487,Tomáš Souček,cz CZE,MF,West Ham,27,1995,31.3,52,1.66,41,0,0,8,1,2,3,0.1,2,0,0,1,0,0,Matches
488,Boubakary Soumaré,fr FRA,MF,Leicester City,23,1999,18.1,23,1.27,22,0,1,0,0,0,1,0.06,1,0,0,0,0,0,Matches
489,Harry Souttar,au AUS,DF,Leicester City,23,1998,11,8,0.73,4,0,2,2,0,0,2,0.18,1,0,0,1,0,0,Matches
490,Çağlar Söyüncü,tr TUR,DF,Leicester City,26,1996,5.9,2,0.34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
491,Djed Spence,eng ENG,"FW,DF",Tottenham,21,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
492,Jack Stacey,eng ENG,DF,Bournemouth,26,1996,3.3,1,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
493,Junior Stanislas,eng ENG,MF,Bournemouth,32,1989,0.7,4,5.9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
494,Jay Stansfield,eng ENG,FW,Fulham,19,2002,1,4,4.14,1,0,0,2,1,0,1,1.03,0,0,0,1,0,0,Matches
495,Jason Steele,eng ENG,GK,Brighton,31,1990,15,6,0.4,6,0,0,0,0,0,2,0.13,2,0,0,0,0,0,Matches
496,Jack Stephens,eng ENG,DF,Southampton,28,1994,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
497,Jack Stephens,eng ENG,DF,Bournemouth,28,1994,13,10,0.77,9,0,0,1,0,0,1,0.08,1,0,0,0,0,0,Matches
498,Raheem Sterling,eng ENG,"FW,MF",Chelsea,27,1994,21,68,3.23,53,0,7,3,4,1,4,0.19,3,0,1,0,0,0,Matches
499,John Stones,eng ENG,"DF,MF",Manchester City,28,1994,20.5,16,0.78,12,1,0,3,0,0,5,0.24,4,0,0,1,0,0,Matches
500,Pascal Struijk,nl NED,DF,Leeds United,22,1999,24.4,35,1.43,25,4,0,5,0,1,2,0.08,0,0,0,2,0,0,Matches
501,Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,20,2002,10.7,40,3.72,24,0,9,4,1,2,3,0.28,2,0,1,0,0,0,Matches
502,Crysencio Summerville,nl NED,FW,Leeds United,20,2001,15.8,49,3.09,29,1,3,4,10,2,5,0.32,3,0,0,0,1,1,Matches
503,Sam Surridge,eng ENG,FW,Nott'ham Forest,24,1998,3.6,4,1.11,3,0,0,1,0,0,1,0.28,1,0,0,0,0,0,Matches
504,Japhet Tanganga,eng ENG,DF,Tottenham,23,1999,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
505,Matt Targett,eng ENG,DF,Newcastle Utd,26,1995,6.8,17,2.51,12,5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
506,James Tarkowski,eng ENG,DF,Everton,29,1992,38,23,0.61,17,0,0,5,0,1,2,0.05,1,0,0,1,0,0,Matches
507,Marcus Tavernier,eng ENG,"MF,FW",Bournemouth,23,1999,19.4,48,2.48,31,7,5,3,2,0,8,0.41,3,2,1,2,0,0,Matches
508,Tetê,br BRA,FW,Leicester City,22,2000,8.2,28,3.43,15,3,7,2,1,0,2,0.25,0,0,2,0,0,0,Matches
509,Kenny Tete,nl NED,DF,Fulham,26,1995,28.5,49,1.72,39,5,0,0,3,2,12,0.42,11,1,0,0,0,0,Matches
510,Luke Thomas,eng ENG,DF,Leicester City,21,2001,11.9,16,1.34,11,2,0,1,0,2,2,0.17,1,0,0,1,0,0,Matches
